name,return,title,release_date,budget,revenue
Guy Ritchie,2.6523334133333334,Mission: Impossible III,2006-05-03,150000000,397850012.0
Guy Ritchie,2.6523334133333334,Mission: Impossible III,2006-05-03,150000000,397850012.0
Guy Ritchie,2.6523334133333334,Mission: Impossible III,2006-05-03,150000000,397850012.0
Guy Ritchie,2.6523334133333334,Mission: Impossible III,2006-05-03,150000000,397850012.0
Richard Temtchine,0.0,Transit,2012-01-02,5000000,0.0
Richard Temtchine,0.0,Transit,2012-01-02,5000000,0.0
Richard Temtchine,0.0,Transit,2012-01-02,5000000,0.0
Richard Temtchine,0.0,Transit,2012-01-02,5000000,0.0
Richard Temtchine,0.0,Transit,2012-01-02,5000000,0.0
Robert Zemeckis,6.031633333333334,Kill Bill: Vol. 1,2003-10-10,30000000,180949000.0
Robert Zemeckis,6.031633333333334,Kill Bill: Vol. 1,2003-10-10,30000000,180949000.0
Robert Zemeckis,6.031633333333334,Kill Bill: Vol. 1,2003-10-10,30000000,180949000.0
Robert Zemeckis,6.031633333333334,Kill Bill: Vol. 1,2003-10-10,30000000,180949000.0
Robert Zemeckis,6.031633333333334,Kill Bill: Vol. 1,2003-10-10,30000000,180949000.0
Robert Zemeckis,6.031633333333334,Kill Bill: Vol. 1,2003-10-10,30000000,180949000.0
Robert Zemeckis,6.031633333333334,Kill Bill: Vol. 1,2003-10-10,30000000,180949000.0
Robert Zemeckis,6.031633333333334,Kill Bill: Vol. 1,2003-10-10,30000000,180949000.0
Robert Zemeckis,6.031633333333334,Kill Bill: Vol. 1,2003-10-10,30000000,180949000.0
Robert Zemeckis,6.031633333333334,Kill Bill: Vol. 1,2003-10-10,30000000,180949000.0
Robert Zemeckis,6.031633333333334,Kill Bill: Vol. 1,2003-10-10,30000000,180949000.0
Robert Zemeckis,6.031633333333334,Kill Bill: Vol. 1,2003-10-10,30000000,180949000.0
Robert Zemeckis,6.031633333333334,Kill Bill: Vol. 1,2003-10-10,30000000,180949000.0
Robert Zemeckis,6.031633333333334,Kill Bill: Vol. 1,2003-10-10,30000000,180949000.0
Robert Zemeckis,6.031633333333334,Kill Bill: Vol. 1,2003-10-10,30000000,180949000.0
Robert Zemeckis,6.031633333333334,Kill Bill: Vol. 1,2003-10-10,30000000,180949000.0
Robert Zemeckis,6.031633333333334,Kill Bill: Vol. 1,2003-10-10,30000000,180949000.0
Robert Zemeckis,6.031633333333334,Kill Bill: Vol. 1,2003-10-10,30000000,180949000.0
Robert Zemeckis,6.031633333333334,Kill Bill: Vol. 1,2003-10-10,30000000,180949000.0
Robert Zemeckis,6.031633333333334,Kill Bill: Vol. 1,2003-10-10,30000000,180949000.0
Robert Zemeckis,6.031633333333334,Kill Bill: Vol. 1,2003-10-10,30000000,180949000.0
Robert Zemeckis,6.031633333333334,Kill Bill: Vol. 1,2003-10-10,30000000,180949000.0
Robert Zemeckis,6.031633333333334,Kill Bill: Vol. 1,2003-10-10,30000000,180949000.0
Robert Zemeckis,6.031633333333334,Kill Bill: Vol. 1,2003-10-10,30000000,180949000.0
Robert Zemeckis,6.031633333333334,Kill Bill: Vol. 1,2003-10-10,30000000,180949000.0
Robert Zemeckis,6.031633333333334,Kill Bill: Vol. 1,2003-10-10,30000000,180949000.0
Robert Zemeckis,6.031633333333334,Kill Bill: Vol. 1,2003-10-10,30000000,180949000.0
Robert Zemeckis,6.031633333333334,Kill Bill: Vol. 1,2003-10-10,30000000,180949000.0
Robert Zemeckis,6.031633333333334,Kill Bill: Vol. 1,2003-10-10,30000000,180949000.0
Robert Zemeckis,6.031633333333334,Kill Bill: Vol. 1,2003-10-10,30000000,180949000.0
Robert Zemeckis,6.031633333333334,Kill Bill: Vol. 1,2003-10-10,30000000,180949000.0
Robert Zemeckis,6.031633333333334,Kill Bill: Vol. 1,2003-10-10,30000000,180949000.0
Robert Zemeckis,6.031633333333334,Kill Bill: Vol. 1,2003-10-10,30000000,180949000.0
Robert Zemeckis,6.031633333333334,Kill Bill: Vol. 1,2003-10-10,30000000,180949000.0
Robert Zemeckis,6.031633333333334,Kill Bill: Vol. 1,2003-10-10,30000000,180949000.0
Robert Zemeckis,6.031633333333334,Kill Bill: Vol. 1,2003-10-10,30000000,180949000.0
Robert Zemeckis,6.031633333333334,Kill Bill: Vol. 1,2003-10-10,30000000,180949000.0
Robert Zemeckis,6.031633333333334,Kill Bill: Vol. 1,2003-10-10,30000000,180949000.0
Henrik Galeen,2.2092698142857143,The Phantom of the Opera,2004-12-08,70000000,154648887.0
Henrik Galeen,2.2092698142857143,The Phantom of the Opera,2004-12-08,70000000,154648887.0
Henrik Galeen,2.2092698142857143,The Phantom of the Opera,2004-12-08,70000000,154648887.0
Henrik Galeen,2.2092698142857143,The Phantom of the Opera,2004-12-08,70000000,154648887.0
Henrik Galeen,2.2092698142857143,The Phantom of the Opera,2004-12-08,70000000,154648887.0
Henrik Galeen,2.2092698142857143,The Phantom of the Opera,2004-12-08,70000000,154648887.0
Henrik Galeen,2.2092698142857143,The Phantom of the Opera,2004-12-08,70000000,154648887.0
Peter Mullan,0.0,Chances Are,1989-03-10,0,0.0
Peter Mullan,0.0,Chances Are,1989-03-10,0,0.0
Peter Mullan,0.0,Chances Are,1989-03-10,0,0.0
Peter Mullan,0.0,Chances Are,1989-03-10,0,0.0
Peter Mullan,0.0,Chances Are,1989-03-10,0,0.0
Peter Mullan,0.0,Chances Are,1989-03-10,0,0.0
Brian Koppelman,0.0,Creepshow 3,2007-05-15,0,0.0
Brian Koppelman,0.0,Creepshow 3,2007-05-15,0,0.0
Brian Koppelman,0.0,Creepshow 3,2007-05-15,0,0.0
Brian Koppelman,0.0,Creepshow 3,2007-05-15,0,0.0
Brian Koppelman,0.0,Creepshow 3,2007-05-15,0,0.0
Brian Koppelman,0.0,Creepshow 3,2007-05-15,0,0.0
Joseph Pevney,0.0,Incendiary,2008-01-20,10000000,0.0
Joseph Pevney,0.0,Incendiary,2008-01-20,10000000,0.0
Joseph Pevney,0.0,Incendiary,2008-01-20,10000000,0.0
Joseph Pevney,0.0,Incendiary,2008-01-20,10000000,0.0
Joseph Pevney,0.0,Incendiary,2008-01-20,10000000,0.0
Joseph Pevney,0.0,Incendiary,2008-01-20,10000000,0.0
Joseph Pevney,0.0,Incendiary,2008-01-20,10000000,0.0
Joseph Pevney,0.0,Incendiary,2008-01-20,10000000,0.0
Joseph Pevney,0.0,Incendiary,2008-01-20,10000000,0.0
Joseph Pevney,0.0,Incendiary,2008-01-20,10000000,0.0
Joseph Pevney,0.0,Incendiary,2008-01-20,10000000,0.0
Joseph Pevney,0.0,Incendiary,2008-01-20,10000000,0.0
Joseph Pevney,0.0,Incendiary,2008-01-20,10000000,0.0
Joseph Pevney,0.0,Incendiary,2008-01-20,10000000,0.0
Joseph Pevney,0.0,Incendiary,2008-01-20,10000000,0.0
Joseph Pevney,0.0,Incendiary,2008-01-20,10000000,0.0
Joseph Pevney,0.0,Incendiary,2008-01-20,10000000,0.0
Joseph Pevney,0.0,Incendiary,2008-01-20,10000000,0.0
Joseph Pevney,0.0,Incendiary,2008-01-20,10000000,0.0
Joseph Pevney,0.0,Incendiary,2008-01-20,10000000,0.0
Joseph Pevney,0.0,Incendiary,2008-01-20,10000000,0.0
Joseph Pevney,0.0,Incendiary,2008-01-20,10000000,0.0
Joseph Pevney,0.0,Incendiary,2008-01-20,10000000,0.0
Joseph Pevney,0.0,Incendiary,2008-01-20,10000000,0.0
Joseph Pevney,0.0,Incendiary,2008-01-20,10000000,0.0
Joseph Pevney,0.0,Incendiary,2008-01-20,10000000,0.0
Joseph Pevney,0.0,Incendiary,2008-01-20,10000000,0.0
Joseph Pevney,0.0,Incendiary,2008-01-20,10000000,0.0
Joseph Pevney,0.0,Incendiary,2008-01-20,10000000,0.0
Joseph Pevney,0.0,Incendiary,2008-01-20,10000000,0.0
Joseph Pevney,0.0,Incendiary,2008-01-20,10000000,0.0
Joseph Pevney,0.0,Incendiary,2008-01-20,10000000,0.0
Joseph Pevney,0.0,Incendiary,2008-01-20,10000000,0.0
Joseph Pevney,0.0,Incendiary,2008-01-20,10000000,0.0
Joseph Pevney,0.0,Incendiary,2008-01-20,10000000,0.0
Joseph Pevney,0.0,Incendiary,2008-01-20,10000000,0.0
Joseph Pevney,0.0,Incendiary,2008-01-20,10000000,0.0
Joseph Pevney,0.0,Incendiary,2008-01-20,10000000,0.0
Joseph Pevney,0.0,Incendiary,2008-01-20,10000000,0.0
Jennifer Jason Leigh,1.61810572,War,2007-08-24,25000000,40452643.0
Jennifer Jason Leigh,1.61810572,War,2007-08-24,25000000,40452643.0
Jennifer Jason Leigh,1.61810572,War,2007-08-24,25000000,40452643.0
Jennifer Jason Leigh,1.61810572,War,2007-08-24,25000000,40452643.0
Jennifer Jason Leigh,1.61810572,War,2007-08-24,25000000,40452643.0
Jennifer Jason Leigh,1.61810572,War,2007-08-24,25000000,40452643.0
Jennifer Jason Leigh,1.61810572,War,2007-08-24,25000000,40452643.0
Jennifer Jason Leigh,1.61810572,War,2007-08-24,25000000,40452643.0
Jennifer Jason Leigh,1.61810572,War,2007-08-24,25000000,40452643.0
Jennifer Jason Leigh,1.61810572,War,2007-08-24,25000000,40452643.0
Jennifer Jason Leigh,1.61810572,War,2007-08-24,25000000,40452643.0
Jennifer Jason Leigh,1.61810572,War,2007-08-24,25000000,40452643.0
Jennifer Jason Leigh,1.61810572,War,2007-08-24,25000000,40452643.0
Jennifer Jason Leigh,1.61810572,War,2007-08-24,25000000,40452643.0
Jennifer Jason Leigh,1.61810572,War,2007-08-24,25000000,40452643.0
Jennifer Jason Leigh,1.61810572,War,2007-08-24,25000000,40452643.0
Jennifer Jason Leigh,1.61810572,War,2007-08-24,25000000,40452643.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
Peter Hyams,2.78731369,The Tourist,2010-12-08,100000000,278731369.0
